SubscriberID,Region,Plan,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalSpent,DaysBeforeRenewalLastNegativeTicket,CancellationReason
S-17261,Northeast,Quarterly Bundle,85.2,False,False,2661.49,,
S-18189,Midwest,Monthly Essentials,81.5,False,False,121.35,,
S-18225,South,Monthly Plus,97.9,False,False,576.12,,
S-15534,Midwest,Monthly Plus,65.6,False,False,64.25,,
S-11526,Midwest,Monthly Plus,72.3,True,True,115.79,8.3,Paused
S-16030,West,Monthly Essentials,67.2,False,False,342.6,,
S-18357,West,Monthly Plus,98.8,False,False,1148.32,,
S-15159,West,Monthly Essentials,73.5,False,False,359.7,,
S-13990,Northeast,Quarterly Bundle,40.0,False,True,3481.71,,Relocation
S-13264,Northeast,Monthly Essentials,36.4,False,True,672.8,,Paused
S-13674,Northeast,Quarterly Bundle,37.0,False,False,3863.15,,
S-10634,West,Monthly Plus,44.6,True,False,1439.54,7.2,
S-10969,Midwest,Monthly Plus,48.8,True,True,61.06,5.1,Relocation
S-10296,West,Monthly Plus,53.7,True,False,1015.32,11.9,
S-17371,West,Monthly Plus,84.1,False,False,107.59,,
S-15021,West,Monthly Plus,63.7,False,True,1471.65,,Shipping issues
S-18128,West,Monthly Plus,88.7,False,False,925.73,,
S-18116,South,Monthly Plus,96.3,False,False,1095.28,,
S-12989,South,Quarterly Bundle,78.5,True,False,1825.96,10.1,
S-11876,South,Monthly Plus,68.4,True,False,897.14,11.1,
S-12558,Midwest,Monthly Plus,78.8,True,False,1348.32,13.6,
S-16742,South,Quarterly Bundle,96.8,False,False,780.82,,
S-16917,West,Monthly Plus,84.0,False,False,296.3,,
S-12131,West,Monthly Plus,64.6,True,False,967.33,9.5,
S-15009,West,Quarterly Bundle,55.7,False,False,1012.63,,
S-17619,South,Quarterly Bundle,80.0,False,False,3611.43,,
S-17810,Midwest,Monthly Plus,86.9,False,False,1378.21,,
S-17997,Midwest,Quarterly Bundle,78.8,False,False,418.13,,
S-15355,West,Quarterly Bundle,59.4,False,False,2141.33,,
S-15130,Northeast,Quarterly Bundle,72.1,False,False,3714.59,,
S-11594,Northeast,Quarterly Bundle,64.3,True,False,3260.63,12.8,
S-11541,West,Quarterly Bundle,67.4,True,False,2991.35,6.9,
S-12022,Northeast,Monthly Essentials,59.4,True,False,357.49,0.2,
S-10596,South,Monthly Plus,46.7,True,True,1095.23,9.6,Relocation
S-16997,West,Quarterly Bundle,90.6,False,False,3077.23,,
S-14494,South,Quarterly Bundle,48.3,False,False,1285.85,,
S-13531,West,Monthly Essentials,47.5,False,False,515.08,,
S-10621,Midwest,Monthly Plus,42.4,True,False,823.17,6.7,
S-13560,Midwest,Monthly Plus,52.6,False,False,1483.01,,
S-14693,Midwest,Monthly Plus,40.6,False,False,973.84,,
S-14774,South,Quarterly Bundle,52.9,False,False,1945.19,,
S-16493,Midwest,Quarterly Bundle,69.7,False,False,1274.96,,
S-16541,Midwest,Quarterly Bundle,62.7,False,False,1131.6,,
S-17789,West,Monthly Essentials,75.7,False,False,588.92,,
S-18209,Northeast,Quarterly Bundle,86.8,False,False,955.7,,
S-11438,South,Monthly Essentials,55.3,True,True,424.03,5.2,Price
S-10107,Northeast,Quarterly Bundle,39.0,True,True,3248.66,10.8,Relocation
S-15832,West,Quarterly Bundle,61.7,False,True,2178.28,,Shipping issues
S-15578,Northeast,Monthly Essentials,63.2,False,False,409.11,,
S-14034,West,Quarterly Bundle,41.2,False,False,1473.95,,
S-11759,West,Monthly Essentials,57.8,True,False,320.0,2.0,
S-12840,Midwest,Monthly Essentials,93.2,True,False,250.19,7.7,
S-12184,South,Monthly Essentials,95.7,True,False,961.07,1.8,
S-13022,Northeast,Monthly Essentials,77.0,True,False,729.04,11.6,
S-14180,West,Quarterly Bundle,44.0,False,False,3585.96,,
S-13865,South,Quarterly Bundle,41.5,False,False,1073.75,,
S-13487,Northeast,Monthly Essentials,50.6,False,True,603.41,,No longer needed
S-16556,South,Monthly Essentials,62.9,False,False,624.09,,
S-10070,West,Quarterly Bundle,35.6,True,True,824.65,4.1,Shipping issues
S-16621,West,Quarterly Bundle,62.1,False,True,1387.61,,Support experience
S-11591,Midwest,Monthly Essentials,57.1,True,True,70.47,11.2,
S-12987,South,Quarterly Bundle,98.0,True,False,1764.35,6.3,
S-11192,Northeast,Monthly Plus,59.0,True,False,1040.1,1.1,
S-10762,West,Monthly Essentials,42.7,True,False,601.16,6.5,
S-10739,Northeast,Quarterly Bundle,39.3,True,True,1168.13,4.3,Support experience
S-17896,Northeast,Quarterly Bundle,82.0,False,False,838.34,,
S-10910,Northeast,Monthly Plus,39.3,True,True,1155.92,6.0,Switched provider
S-12388,South,Monthly Plus,88.8,True,False,249.74,8.4,
S-10988,Midwest,Monthly Plus,52.1,True,False,651.98,7.5,
S-15121,Northeast,Monthly Plus,62.3,False,False,732.97,,
S-16223,Northeast,Monthly Plus,74.7,False,False,1194.61,,
S-15570,South,Monthly Essentials,61.6,False,False,568.22,,
S-15407,Northeast,Monthly Plus,74.9,False,False,676.7,,
S-18219,West,Monthly Essentials,81.8,False,False,243.01,,
S-14410,Midwest,Monthly Essentials,35.1,False,True,896.46,,Product quality
S-17826,West,Monthly Essentials,96.0,False,False,876.29,,
S-10103,Midwest,Monthly Essentials,54.5,True,False,728.57,4.2,
S-12318,Midwest,Quarterly Bundle,94.9,True,True,484.66,12.1,
S-12057,South,Quarterly Bundle,58.0,True,False,2600.62,12.7,
S-13066,South,Monthly Plus,76.2,True,True,641.17,3.6,
S-16902,Northeast,Quarterly Bundle,84.3,False,False,3032.05,,
S-18159,West,Monthly Plus,77.6,False,False,899.26,,
S-17482,Northeast,Monthly Plus,87.8,False,False,526.09,,
S-13903,Midwest,Quarterly Bundle,54.9,False,False,291.25,,
S-18135,South,Quarterly Bundle,86.8,False,False,1834.39,,
S-15947,Northeast,Quarterly Bundle,66.5,False,False,874.11,,
S-11287,West,Monthly Plus,73.9,True,False,1156.17,13.9,
S-12957,Northeast,Monthly Essentials,93.7,True,False,829.9,2.0,
S-13106,South,Quarterly Bundle,88.6,True,False,159.0,12.8,
S-14934,Midwest,Monthly Essentials,43.8,False,False,145.89,,
S-14941,Midwest,Monthly Essentials,41.1,False,False,762.73,,
S-10329,Midwest,Monthly Essentials,52.8,True,False,348.53,0.8,
S-17495,West,Monthly Plus,95.9,False,False,690.6,,
S-12833,South,Monthly Essentials,83.5,True,True,551.48,11.4,Relocation
S-10765,West,Quarterly Bundle,45.2,True,True,1146.23,7.1,Relocation
S-11342,West,Quarterly Bundle,65.1,True,False,3062.69,14.0,
S-13795,Northeast,Monthly Essentials,51.4,False,False,115.22,,
S-15097,Midwest,Quarterly Bundle,59.1,False,False,451.03,,
S-13963,Midwest,Quarterly Bundle,54.3,False,False,1301.88,,
S-11659,Midwest,Quarterly Bundle,70.6,True,False,2004.86,10.9,
S-10158,West,Monthly Essentials,41.4,True,True,225.62,7.5,No longer needed
S-12667,Northeast,Monthly Essentials,92.2,True,False,414.03,6.7,
S-10980,Northeast,Quarterly Bundle,41.7,True,True,2487.83,4.7,Support experience
S-11805,South,Monthly Plus,58.0,True,False,732.74,2.1,
S-16276,Northeast,Monthly Essentials,72.5,False,False,856.45,,
S-10115,South,Monthly Plus,43.3,True,True,838.54,3.9,
S-16957,West,Monthly Essentials,90.8,False,False,82.31,,
S-11189,Midwest,Monthly Plus,67.6,True,False,1382.74,1.3,
S-12443,South,Quarterly Bundle,83.9,True,False,3557.22,9.4,
S-13514,South,Quarterly Bundle,40.0,False,False,955.3,,
S-13998,West,Monthly Essentials,44.4,False,False,107.53,,
S-17033,Northeast,Quarterly Bundle,92.0,False,False,1131.38,,
S-12807,West,Quarterly Bundle,95.7,True,False,1441.89,1.6,
S-16986,Midwest,Quarterly Bundle,78.4,False,False,148.44,,
S-16682,West,Monthly Plus,78.5,False,False,708.54,,
S-11654,West,Quarterly Bundle,72.5,True,False,137.17,0.3,
S-12973,West,Monthly Essentials,96.9,True,False,37.62,0.7,
S-12554,West,Monthly Plus,96.8,True,False,117.02,3.5,
S-13321,West,Quarterly Bundle,54.6,False,False,915.79,,
S-18173,West,Monthly Plus,94.3,False,False,481.72,,
S-15444,West,Quarterly Bundle,70.2,False,True,2243.97,,Paused
S-12088,Midwest,Quarterly Bundle,58.9,True,True,1074.84,10.1,Price
S-12061,Midwest,Quarterly Bundle,55.8,True,False,2019.65,11.1,
S-12419,South,Quarterly Bundle,77.7,True,True,145.28,2.7,Product quality
S-16734,West,Monthly Essentials,78.9,False,False,150.98,,
S-17296,Midwest,Monthly Plus,75.9,False,False,996.92,,
S-17031,Northeast,Quarterly Bundle,87.4,False,False,465.66,,
S-14688,Midwest,Monthly Plus,45.1,False,True,435.66,,Support experience
S-13528,Midwest,Quarterly Bundle,49.0,False,False,3397.69,,
S-17813,West,Monthly Plus,79.1,False,False,1150.66,,
S-13563,Northeast,Monthly Plus,37.0,False,False,275.2,,
S-15668,West,Quarterly Bundle,69.4,False,False,163.67,,
S-15316,Midwest,Monthly Essentials,59.3,False,False,114.44,,
S-13498,Northeast,Monthly Essentials,52.3,False,True,573.7,,Switched provider
S-11932,South,Quarterly Bundle,57.7,True,False,1376.49,6.4,
S-13835,Northeast,Quarterly Bundle,39.5,False,False,1794.8,,
S-11827,Northeast,Quarterly Bundle,63.9,True,False,2391.51,11.3,
S-15146,South,Quarterly Bundle,58.5,False,False,1711.13,,
S-17901,West,Monthly Essentials,97.3,False,False,467.81,,
S-10537,South,Monthly Plus,45.2,True,True,185.31,3.8,Support experience
S-12991,Midwest,Quarterly Bundle,86.1,True,False,3100.38,7.4,
S-10501,Northeast,Monthly Essentials,46.6,True,True,575.64,12.6,No longer needed
S-14238,Northeast,Monthly Essentials,41.0,False,False,390.01,,
S-12509,South,Monthly Plus,77.6,True,False,1295.1,3.3,
S-12565,West,Monthly Plus,76.7,True,True,429.1,10.3,Price
S-14200,Northeast,Monthly Plus,51.2,False,False,596.51,,
S-12754,Midwest,Quarterly Bundle,88.1,True,False,3747.22,13.3,
S-17927,South,Monthly Essentials,89.0,False,False,506.81,,
S-11568,West,Monthly Essentials,59.4,True,True,920.56,7.1,Paused
S-17431,West,Monthly Essentials,98.5,False,False,491.56,,
S-16966,South,Quarterly Bundle,82.6,False,False,583.35,,
S-13162,Midwest,Monthly Essentials,76.9,True,False,223.55,1.7,
S-12778,Northeast,Monthly Essentials,90.1,True,False,967.47,8.3,
S-13377,Northeast,Monthly Essentials,36.6,False,False,547.26,,
S-12268,West,Quarterly Bundle,76.1,True,False,306.4,8.3,
S-13608,West,Quarterly Bundle,46.9,False,False,2429.98,,
S-15219,West,Monthly Plus,68.3,False,False,1173.5,,
S-18168,Northeast,Quarterly Bundle,76.4,False,False,3802.55,,
S-10689,West,Quarterly Bundle,45.5,True,True,3511.72,0.8,No longer needed
S-14055,Northeast,Monthly Plus,42.9,False,True,249.3,,No longer needed
S-11386,South,Quarterly Bundle,60.8,True,False,973.79,6.6,
S-10112,Northeast,Monthly Plus,41.5,True,False,1398.48,5.2,
S-12365,Northeast,Monthly Plus,94.8,True,False,675.88,2.7,
S-14900,West,Monthly Plus,43.9,False,False,436.19,,
S-14223,Midwest,Quarterly Bundle,36.8,False,False,1241.65,,
S-14568,South,Monthly Plus,49.1,False,False,962.91,,
S-13628,Northeast,Monthly Plus,50.9,False,False,110.1,,
S-11435,South,Monthly Plus,69.4,True,True,435.71,12.4,Switched provider
S-18360,Midwest,Quarterly Bundle,85.3,False,False,2853.61,,
S-11748,West,Monthly Essentials,60.5,True,False,613.54,5.7,
S-12846,West,Monthly Essentials,75.2,True,True,923.35,4.3,No longer needed
S-12587,West,Monthly Essentials,86.1,True,True,904.21,1.3,
S-17628,West,Monthly Essentials,88.0,False,True,225.19,,No longer needed
S-12640,Midwest,Monthly Essentials,91.8,True,False,527.29,6.1,
S-12557,Midwest,Monthly Essentials,82.2,True,False,887.67,7.4,
S-15242,South,Monthly Plus,61.7,False,False,190.05,,
S-14074,Northeast,Monthly Plus,39.4,False,False,974.76,,
S-13304,Midwest,Monthly Essentials,52.7,False,True,420.7,,Relocation
S-10091,West,Quarterly Bundle,48.6,True,True,1905.69,12.1,Support experience
S-16435,Midwest,Monthly Plus,66.9,False,False,1326.43,,
S-10857,South,Monthly Plus,35.6,True,False,975.02,10.8,
S-13506,South,Quarterly Bundle,52.0,False,False,945.45,,
S-16121,Midwest,Monthly Essentials,73.6,False,False,904.27,,
S-15410,West,Quarterly Bundle,62.8,False,False,3624.24,,
S-17215,Midwest,Monthly Essentials,94.7,False,False,931.1,,
S-11049,South,Monthly Essentials,48.1,True,True,855.22,9.5,Product quality
S-11910,Midwest,Monthly Plus,57.1,True,True,1369.76,10.6,Shipping issues
S-13345,Northeast,Monthly Plus,54.4,False,False,707.19,,
S-14285,West,Monthly Essentials,53.7,False,False,673.12,,
S-16272,Midwest,Monthly Plus,68.0,False,False,1191.31,,
S-15120,Northeast,Monthly Plus,67.3,False,False,962.39,,
S-11391,Northeast,Quarterly Bundle,64.3,True,True,1190.44,12.8,Shipping issues
S-10495,Midwest,Monthly Plus,46.9,True,True,58.34,10.3,Paused
S-17413,Northeast,Quarterly Bundle,80.3,False,False,1451.22,,
S-16658,West,Monthly Essentials,59.0,False,False,812.38,,
S-15271,South,Quarterly Bundle,65.2,False,False,1059.48,,
S-17966,Midwest,Monthly Plus,75.0,False,False,1207.23,,
S-13427,Midwest,Monthly Plus,49.7,False,True,724.08,,Product quality
S-12772,Northeast,Monthly Essentials,94.4,True,False,80.4,10.0,
S-14320,Northeast,Monthly Essentials,38.8,False,False,507.27,,
S-13279,West,Quarterly Bundle,53.1,False,False,2070.37,,
S-10443,South,Quarterly Bundle,43.4,True,True,861.88,2.2,
S-13139,West,Monthly Plus,95.6,True,False,641.34,2.1,
S-12086,Northeast,Monthly Essentials,74.0,True,False,371.16,7.4,
S-12669,Midwest,Monthly Essentials,94.1,True,False,758.55,0.0,
S-11792,West,Quarterly Bundle,66.8,True,False,444.56,5.3,
S-12493,Midwest,Monthly Plus,81.4,True,False,160.53,11.4,
S-16307,West,Monthly Plus,71.5,False,False,357.43,,
S-15954,South,Monthly Plus,58.0,False,False,430.71,,
S-12256,West,Monthly Essentials,85.5,True,False,212.68,3.1,
S-13126,Northeast,Monthly Plus,76.8,True,False,686.84,1.1,
S-10233,West,Quarterly Bundle,52.9,True,False,3720.47,13.0,
S-12085,Midwest,Quarterly Bundle,74.7,True,True,1618.49,5.7,Switched provider
S-11068,Midwest,Monthly Essentials,36.2,True,False,36.92,1.3,
S-12448,West,Quarterly Bundle,86.1,True,False,649.89,3.4,
S-17143,Midwest,Monthly Plus,84.6,False,False,221.67,,
S-14761,Midwest,Quarterly Bundle,43.8,False,False,444.45,,
S-15538,Midwest,Monthly Plus,56.7,False,False,1285.6,,
S-14375,Northeast,Monthly Essentials,42.8,False,False,207.28,,
S-11214,Midwest,Quarterly Bundle,58.9,True,True,1634.05,2.9,Switched provider
S-17401,Northeast,Quarterly Bundle,81.6,False,False,1729.53,,
S-12891,West,Quarterly Bundle,82.3,True,True,1711.12,9.1,
S-16390,West,Monthly Essentials,73.1,False,False,141.41,,
S-10376,West,Quarterly Bundle,44.1,True,True,3389.95,5.6,No longer needed
S-14317,Midwest,Quarterly Bundle,52.3,False,False,1930.53,,
S-18350,West,Monthly Plus,86.4,False,False,1326.01,,
S-16397,Northeast,Monthly Plus,63.5,False,False,559.96,,
S-16601,Northeast,Monthly Essentials,63.2,False,False,761.41,,
S-11589,Midwest,Monthly Essentials,66.8,True,False,554.12,13.6,
S-12631,Northeast,Monthly Plus,75.6,True,False,880.45,10.3,
S-12659,West,Quarterly Bundle,79.6,True,True,1698.82,2.6,Switched provider
S-16530,Northeast,Monthly Plus,73.1,False,False,362.54,,
S-14136,West,Monthly Essentials,53.0,False,True,265.71,,Switched provider
S-10613,Northeast,Monthly Plus,54.5,True,True,524.04,7.6,Relocation
S-15961,Northeast,Monthly Essentials,59.8,False,False,895.6,,
S-12655,West,Monthly Essentials,92.3,True,False,558.81,10.4,
S-18322,South,Monthly Essentials,97.4,False,False,597.57,,
S-12200,South,Quarterly Bundle,88.2,True,False,1107.89,6.7,
S-13404,Northeast,Monthly Essentials,43.4,False,False,719.84,,
S-14164,South,Monthly Plus,45.1,False,False,308.38,,
S-12808,Midwest,Monthly Essentials,95.4,True,False,374.0,7.6,
S-17407,Midwest,Quarterly Bundle,85.1,False,False,1581.09,,
S-13469,Midwest,Quarterly Bundle,45.2,False,False,837.08,,
S-17523,Midwest,Quarterly Bundle,87.7,False,False,152.28,,
S-13347,South,Quarterly Bundle,44.8,False,False,2863.61,,
S-16131,Midwest,Monthly Essentials,65.1,False,False,780.51,,
S-13944,West,Quarterly Bundle,46.7,False,False,1185.69,,
S-18305,West,Monthly Plus,81.1,False,False,615.17,,
S-13872,Midwest,Quarterly Bundle,45.8,False,True,683.76,,Shipping issues
S-15166,Northeast,Monthly Plus,66.1,False,False,605.21,,
S-10460,South,Monthly Plus,44.8,True,True,673.71,4.5,Price
S-14645,West,Monthly Plus,54.0,False,False,1119.87,,
S-14543,Northeast,Monthly Essentials,40.6,False,False,360.1,,
S-17494,Midwest,Monthly Plus,86.1,False,False,1034.35,,
S-17625,Midwest,Monthly Plus,96.9,False,False,734.2,,
S-11648,Northeast,Monthly Essentials,62.9,True,False,378.61,1.2,
S-13673,Northeast,Monthly Essentials,35.9,False,False,212.22,,
S-10571,West,Quarterly Bundle,46.0,True,True,2850.84,13.8,Support experience
S-10274,Midwest,Monthly Essentials,35.7,True,True,903.21,3.5,Product quality
S-10210,Northeast,Monthly Essentials,50.5,True,True,259.94,5.5,Product quality
S-14358,South,Monthly Essentials,43.6,False,False,195.08,,
S-12756,South,Monthly Plus,87.2,True,False,1387.7,8.8,
S-14885,West,Quarterly Bundle,36.5,False,False,2915.4,,
S-17862,West,Quarterly Bundle,91.1,False,False,814.08,,
S-11348,South,Monthly Essentials,61.9,True,True,532.41,6.2,Product quality
S-17054,Northeast,Monthly Plus,78.5,False,False,162.57,,
S-14691,Northeast,Quarterly Bundle,41.1,False,False,954.02,,
S-17019,Midwest,Quarterly Bundle,87.4,False,False,1276.25,,
S-12995,South,Quarterly Bundle,95.6,True,False,1996.59,12.6,
S-13223,South,Monthly Essentials,80.1,True,True,556.19,10.9,Shipping issues
S-10419,South,Monthly Plus,39.6,True,True,1277.48,6.7,Paused
S-17248,South,Quarterly Bundle,84.5,False,False,3189.37,,
S-16468,South,Monthly Plus,55.4,False,False,332.72,,
S-17915,South,Monthly Essentials,96.8,False,False,722.06,,
S-13356,West,Monthly Plus,45.1,False,False,278.75,,
S-17903,Northeast,Quarterly Bundle,82.2,False,False,2474.98,,
S-17990,Midwest,Quarterly Bundle,82.9,False,False,572.29,,
S-13583,West,Monthly Plus,43.0,False,False,869.63,,
S-17673,Midwest,Quarterly Bundle,86.2,False,False,1016.57,,
S-12967,Midwest,Monthly Essentials,81.6,True,False,619.08,5.5,
S-15824,West,Monthly Plus,58.2,False,False,649.84,,
S-11592,South,Monthly Plus,66.2,True,False,1382.17,4.2,
S-14990,Northeast,Quarterly Bundle,66.9,False,False,1185.95,,
S-11358,South,Monthly Plus,59.3,True,True,705.94,8.7,Switched provider
S-12383,Northeast,Monthly Plus,78.3,True,False,998.96,11.8,
S-11427,Northeast,Monthly Essentials,61.6,True,False,668.12,13.0,
S-17932,Northeast,Monthly Plus,87.1,False,False,1096.43,,
S-15485,Northeast,Monthly Essentials,63.8,False,False,190.14,,
S-11180,South,Monthly Essentials,64.9,True,True,305.8,8.9,
S-18075,West,Quarterly Bundle,88.2,False,False,1764.49,,
S-16096,South,Monthly Plus,71.0,False,False,55.6,,
S-10008,West,Quarterly Bundle,40.3,True,True,804.84,7.5,Paused
S-11616,Northeast,Quarterly Bundle,62.9,True,True,710.57,10.9,Relocation
S-12579,West,Monthly Essentials,82.6,True,True,822.27,2.7,Support experience
S-17201,Midwest,Quarterly Bundle,95.6,False,False,2464.61,,
S-17436,South,Monthly Plus,81.8,False,False,341.09,,
S-16894,South,Monthly Plus,78.4,False,False,1267.23,,
S-18137,West,Monthly Plus,76.5,False,False,237.27,,
S-10566,West,Quarterly Bundle,51.0,True,False,1475.54,11.6,
S-12177,Northeast,Quarterly Bundle,93.4,True,True,750.51,4.4,No longer needed
S-10000,West,Quarterly Bundle,37.2,True,True,1215.85,2.6,Relocation
S-11394,Midwest,Monthly Plus,56.4,True,False,1511.76,13.0,
S-12570,South,Quarterly Bundle,79.7,True,False,691.3,8.4,
S-15626,Northeast,Monthly Plus,57.2,False,True,301.67,,Relocation
S-17386,Northeast,Monthly Plus,76.3,False,False,752.28,,
S-11400,Northeast,Quarterly Bundle,61.3,True,True,1552.17,2.3,Price
S-15330,West,Monthly Plus,60.7,False,False,542.18,,
S-15560,Northeast,Quarterly Bundle,72.9,False,False,2564.07,,
S-11143,Midwest,Monthly Plus,73.2,True,False,316.82,1.5,
S-17653,Northeast,Monthly Plus,81.0,False,False,930.25,,
S-10710,West,Monthly Essentials,47.4,True,False,894.08,13.4,
S-16115,Midwest,Quarterly Bundle,61.4,False,False,3884.95,,
S-14857,Midwest,Quarterly Bundle,52.6,False,True,1006.68,,Product quality
S-13130,West,Quarterly Bundle,91.7,True,False,3231.29,9.7,
S-16514,Midwest,Monthly Essentials,67.1,False,False,676.77,,
S-13088,West,Monthly Plus,77.7,True,True,1296.01,8.4,Shipping issues
S-15484,West,Monthly Essentials,60.5,False,True,160.43,,Product quality
S-14465,West,Monthly Essentials,39.4,False,False,246.59,,
S-12188,Midwest,Monthly Essentials,84.7,True,True,255.73,1.9,
S-16991,West,Monthly Essentials,94.6,False,False,835.45,,
S-13793,Midwest,Monthly Plus,49.1,False,False,721.83,,
S-12438,West,Quarterly Bundle,97.9,True,True,140.12,5.3,Shipping issues
S-13548,Midwest,Quarterly Bundle,44.9,False,False,934.92,,
S-14292,South,Monthly Plus,50.4,False,False,57.08,,
S-14714,South,Monthly Essentials,38.1,False,False,177.73,,
S-13698,Northeast,Quarterly Bundle,42.9,False,False,2776.02,,
S-12263,Midwest,Quarterly Bundle,88.6,True,False,964.26,1.9,
S-16385,Midwest,Monthly Essentials,65.3,False,False,984.76,,
